,image,text,output
1102,diagram_298.png,How many internal edges are there in the diagram?,There are four internal edges in the diagram.
1103,diagram_298.png,How many interaction vertices are there in the diagram?,"In the diagram, there are four vertices and four interaction lines connecting them."
1104,diagram_298.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1105,diagram_299.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1106,diagram_299.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
1107,diagram_299.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.
1108,diagram_299.png,How many interaction vertices are there in the diagram?,There are three interaction vertices in the diagram.
1109,diagram_299.png,How many different kinds of particles are there in the diagram?,There are two different kinds of particles in the diagram.
1110,diagram_3.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1111,diagram_3.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
1112,diagram_3.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.
1113,diagram_3.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction lines."
1114,diagram_3.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1115,diagram_30.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
1116,diagram_30.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
1117,diagram_30.png,How many internal edges are there in the diagram?,There are three internal edges in the diagram.
1118,diagram_30.png,How many interaction vertices are there in the diagram?,There are four interaction vertices in the diagram.
1119,diagram_30.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
1120,diagram_300.png,How many independent loops are there in the diagram?,There are two independent loops in the diagram.
1121,diagram_300.png,How many external legs are there in the diagram?,There are two external legs in the diagram.
